event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
2589,181,Chelsea,home, 62 ,Yellow card, Édouard Mendy ,
2590,181,Tottenham,away, 68 ,Goal, Pierre-Emile Højbjerg , Ben Davies 
2591,181,Chelsea,home, 73 ,Substitution, César Azpilicueta , Jorginho 
2592,181,Chelsea,home, 77 ,Goal, Reece James , Raheem Sterling 
2593,181,Tottenham,away, 79 ,Substitution, Ivan Perišić , Son Heung-min 
2594,181,Tottenham,away, 79 ,Substitution, Yves Bissouma , Rodrigo Bentancur 
2595,181,Tottenham,away, 82 ,Substitution, Lucas Moura , Emerson Royal 
2596,181,Chelsea,home, 84 ,Substitution, Conor Gallagher , N'Golo Kante 
2597,181,Chelsea,home, 85 ,Substitution, Christian Pulisic , Raheem Sterling 
2598,181,Chelsea,home, 86 ,Yellow card, Kai Havertz ,
2599,181,Chelsea,home, 90 ,Substitution, Armando Broja , Kai Havertz 
2600,181,Tottenham,away, 96 ,Goal, Harry Kane , Ivan Perišić 
2601,182,West Ham,away, 9 ,Yellow card, Declan Rice ,
2602,182,West Ham,away, 42 ,Disallowed goal,Disallowed goal,
2603,182,Nottingham Forest,home, 47 ,Goal, Taiwo Awoniyi ,
2604,182,Nottingham Forest,home, 54 ,Disallowed goal,Disallowed goal,
2605,182,Nottingham Forest,home, 64 ,Yellow card, Scott McKenna ,
2606,182,West Ham,away, 65 ,Missed penalty, Declan Rice , Missed penalty 
2607,182,West Ham,away, 68 ,Substitution, Manuel Lanzini , Pablo Fornals 
2608,182,West Ham,away, 68 ,Substitution, Gianluca Scamacca , Michail Antonio 
2609,182,Nottingham Forest,home, 72 ,Substitution, Sam Surridge , Taiwo Awoniyi 
2610,182,Nottingham Forest,home, 75 ,Yellow card, Dean Henderson ,
2611,182,Nottingham Forest,home, 79 ,Substitution, Steve Cook , Moussa Niakhaté 
2612,182,Nottingham Forest,home, 84 ,Substitution, Cafu , Orel Mangala 
2613,182,West Ham,away, 85 ,Substitution, Maxwel Cornet , Jarrod Bowen 
2614,182,Nottingham Forest,home, 98 ,Yellow card, Brennan Johnson ,
2615,182,Nottingham Forest,home, 98 ,Yellow card, Sam Surridge ,
2616,183,Brentford,home, 10 ,Goal, Josh Dasilva , Mathias Jensen 
2617,183,Manchester United,away, 16 ,Yellow card, Harry Maguire ,
2618,183,Brentford,home, 18 ,Goal, Mathias Jensen ,
2619,183,Brentford,home, 30 ,Goal, Ben Mee , Ivan Toney 
2620,183,Brentford,home, 35 ,Goal, Bryan Mbeumo , Ivan Toney 
2621,183,Manchester United,away, 45 ,Substitution, Tyrell Malacia , Luke Shaw 
2622,183,Manchester United,away, 45 ,Substitution, Raphaël Varane , Lisandro Martínez 
